date,series_code,series_name,value,source
2022-11-02,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.32,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-03,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.59,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-03,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.41,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-04,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.67,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-04,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.51,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-07,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.77,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-07,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.61,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-08,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.67,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-08,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.48,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-09,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.6,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-09,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.4,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-10,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.31,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-10,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.14,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-14,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.33,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-14,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.16,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-15,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.32,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-15,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.13,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-16,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.26,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-16,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.04,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-17,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.33,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-17,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.1,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-18,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.35,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-18,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.12,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-21,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.32,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-21,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.08,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-22,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.26,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-22,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.03,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-23,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.22,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-23,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.98,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-24,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.16,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-24,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.92,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-25,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.15,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-25,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.91,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-28,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.18,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-28,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.95,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-29,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.24,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-29,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.99,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-30,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.18,Bank of Canada Valet API group: bond_yields_benchmark
2022-11-30,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.96,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-01,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.05,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-01,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.83,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-02,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.0,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-02,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.77,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-05,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.06,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-05,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.83,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-06,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.0,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-06,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.77,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-07,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.96,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-07,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.75,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-08,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.01,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-08,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.8,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-09,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.07,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-09,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.87,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-12,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.11,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-12,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.92,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-13,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.0,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-13,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.85,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-14,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.94,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-14,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.81,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-15,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.9,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-15,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.78,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-16,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.91,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-16,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.81,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-19,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.97,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-19,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.9,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-20,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.07,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-20,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.01,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-21,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.07,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-21,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.02,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-22,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.15,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-22,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.08,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-23,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.25,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-23,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.17,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-28,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.37,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-28,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.29,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-29,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.37,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-29,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.27,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-30,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.41,Bank of Canada Valet API group: bond_yields_benchmark
2022-12-30,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.3,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-03,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.34,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-03,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.21,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-04,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.28,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-04,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.14,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-05,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.32,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-05,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.17,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-06,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.24,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-06,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.09,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-09,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.22,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-09,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.08,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-10,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.23,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-10,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.11,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-11,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.13,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-11,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.01,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-12,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.02,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-12,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.89,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-13,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.0,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-13,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.89,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-16,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.95,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-16,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.85,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-17,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.93,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-17,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.85,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-18,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.8,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-18,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.72,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-19,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.82,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-19,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.75,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-20,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.92,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-20,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.84,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-23,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.97,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-23,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.88,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-24,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.93,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-24,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.84,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-25,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.88,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-25,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.79,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-26,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.95,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-26,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.85,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-27,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.01,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-27,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.89,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-30,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.04,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-30,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.92,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-31,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.04,Bank of Canada Valet API group: bond_yields_benchmark
2023-01-31,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.92,Bank of Canada Valet API group: bond_yields_benchmark
2023-02-01,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.93,Bank of Canada Valet API group: bond_yields_benchmark
2023-02-01,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.85,Bank of Canada Valet API group: bond_yields_benchmark
2023-02-02,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,2.92,Bank of Canada Valet API group: bond_yields_benchmark
2023-02-02,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.83,Bank of Canada Valet API group: bond_yields_benchmark
2023-02-03,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.05,Bank of Canada Valet API group: bond_yields_benchmark
2023-02-03,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,2.93,Bank of Canada Valet API group: bond_yields_benchmark
2023-02-06,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.17,Bank of Canada Valet API group: bond_yields_benchmark
2023-02-06,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.04,Bank of Canada Valet API group: bond_yields_benchmark
2023-02-07,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.2,Bank of Canada Valet API group: bond_yields_benchmark
2023-02-07,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.08,Bank of Canada Valet API group: bond_yields_benchmark
2023-02-08,BD.CDN.5YR.DQ.YLD,5-year Government of Canada benchmark bond yield,3.16,Bank of Canada Valet API group: bond_yields_benchmark
2023-02-08,BD.CDN.10YR.DQ.YLD,10-year Government of Canada benchmark bond yield,3.02,Bank of Canada Valet API group: bond_yields_benchmark
